Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.0223109722137451	0	14.183099	5.48573	35.0	8.0	14.183098591549296	5.485730167366323	1007	1007
1.6702344417572021	1	11.940476	2.7960484	24.0	8.0	11.94047619047619	2.7960481912027806	1003	2010
2.1946253776550293	2	12.407408	3.8128366	24.0	8.0	12.407407407407407	3.81283659603887	1005	3015
2.784655809402466	3	11.632184	2.5691135	21.0	8.0	11.632183908045977	2.5691133697070896	1012	4027
3.32851243019104	4	12.256098	3.31225	25.0	8.0	12.25609756097561	3.312249900764736	1005	5032
3.8779296875	5	12.679012	3.8000233	27.0	8.0	12.679012345679013	3.8000232633915174	1027	6059
4.466813564300537	6	13.648648	4.388044	29.0	8.0	13.64864864864865	4.388044052454574	1010	7069
4.985321998596191	7	16.0	5.9947066	34.0	8.0	16.0	5.9947066597547485	1008	8077
5.566977024078369	8	20.428572	10.629186	73.0	9.0	20.428571428571427	10.629185850136157	1001	9078
6.0592546463012695	9	24.642857	12.430419	59.0	9.0	24.642857142857142	12.430418581948436	1035	10113
6.609686374664307	10	30.787878	15.424808	64.0	9.0	30.78787878787879	15.424807991059895	1016	11129
7.213229656219482	11	44.869564	23.424818	111.0	13.0	44.869565217391305	23.424818402759676	1032	12161
7.8019373416900635	12	43.56	16.439173	91.0	18.0	43.56	16.43917272857731	1089	13250
8.348258972167969	13	59.5	22.058634	117.0	31.0	59.5	22.058633986113765	1071	14321
8.877064228057861	14	68.13333	32.810295	148.0	22.0	68.13333333333334	32.81029648685844	1022	15343
9.490241289138794	15	58.5	19.953419	88.0	23.0	58.5	19.95341797509612	1053	16396
9.973796367645264	16	72.21429	32.86157	145.0	31.0	72.21428571428571	32.86156802499273	1011	17407
10.504907369613647	17	77.0	38.680004	188.0	48.0	77.0	38.68000590929191	1078	18485
11.089948177337646	18	111.3	55.058243	200.0	40.0	111.3	55.0582418898388	1113	19598
11.650394201278687	19	133.875	47.382584	193.0	45.0	133.875	47.38258514475545	1071	20669
12.201632738113403	20	121.77778	23.064054	158.0	94.0	121.77777777777777	23.06405465836288	1096	21765
12.745004892349243	21	111.6	47.1173	192.0	52.0	111.6	47.11730043200693	1116	22881
13.22730302810669	22	97.36364	31.695347	165.0	56.0	97.36363636363636	31.695347313483	1071	23952
13.768315315246582	23	100.7	29.182358	150.0	54.0	100.7	29.182357684052878	1007	24959
14.278517007827759	24	111.333336	24.783506	161.0	77.0	111.33333333333333	24.78350706058814	1002	25961
14.774639368057251	25	92.454544	26.762808	138.0	62.0	92.45454545454545	26.762808781671207	1017	26978
15.372586965560913	26	88.5	19.542688	125.0	49.0	88.5	19.542688317288047	1062	28040
