Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.6807999610900879	0	-1086.1151	0.0	-1086.1151	-1086.1151	200.0	0.0	200	200
0.9248642921447754	1	-1260.3677	0.0	-1260.3677	-1260.3677	200.0	0.0	200	400
1.060847282409668	2	-1302.6638	0.0	-1302.6638	-1302.6638	200.0	0.0	200	600
1.205409288406372	3	-1597.411	0.0	-1597.411	-1597.411	200.0	0.0	200	800
1.3487021923065186	4	-929.34766	0.0	-929.34766	-929.34766	200.0	0.0	200	1000
1.485255241394043	5	-1291.1342	0.0	-1291.1342	-1291.1342	200.0	0.0	200	1200
1.6179585456848145	6	-1453.8054	0.0	-1453.8054	-1453.8054	200.0	0.0	200	1400
1.7569990158081055	7	-1276.0444	0.0	-1276.0444	-1276.0444	200.0	0.0	200	1600
1.8950576782226562	8	-1007.4492	0.0	-1007.4492	-1007.4492	200.0	0.0	200	1800
2.0353336334228516	9	-1197.0015	0.0	-1197.0015	-1197.0015	200.0	0.0	200	2000
2.1735031604766846	10	-930.9446	0.0	-930.9446	-930.9446	200.0	0.0	200	2200
2.311422109603882	11	-1217.8264	0.0	-1217.8264	-1217.8264	200.0	0.0	200	2400
2.4435935020446777	12	-1456.5247	0.0	-1456.5247	-1456.5247	200.0	0.0	200	2600
2.579444408416748	13	-1174.1614	0.0	-1174.1614	-1174.1614	200.0	0.0	200	2800
2.7175605297088623	14	-1407.4534	0.0	-1407.4534	-1407.4534	200.0	0.0	200	3000
2.855970621109009	15	-1617.4504	0.0	-1617.4504	-1617.4504	200.0	0.0	200	3200
2.9885857105255127	16	-1342.5891	0.0	-1342.5891	-1342.5891	200.0	0.0	200	3400
3.1182541847229004	17	-950.3456	0.0	-950.3456	-950.3456	200.0	0.0	200	3600
3.2436938285827637	18	-1005.1425	0.0	-1005.1425	-1005.1425	200.0	0.0	200	3800
3.3723013401031494	19	-980.6475	0.0	-980.6475	-980.6475	200.0	0.0	200	4000
3.5001120567321777	20	-1317.1328	0.0	-1317.1328	-1317.1328	200.0	0.0	200	4200
3.628481149673462	21	-956.31287	0.0	-956.31287	-956.31287	200.0	0.0	200	4400
3.755197763442993	22	-1021.3278	0.0	-1021.3278	-1021.3278	200.0	0.0	200	4600
3.8892295360565186	23	-1392.8093	0.0	-1392.8093	-1392.8093	200.0	0.0	200	4800
4.022170305252075	24	-1173.7029	0.0	-1173.7029	-1173.7029	200.0	0.0	200	5000
4.155626535415649	25	-1096.4369	0.0	-1096.4369	-1096.4369	200.0	0.0	200	5200
4.294109344482422	26	-1471.5159	0.0	-1471.5159	-1471.5159	200.0	0.0	200	5400
4.436046123504639	27	-1169.9841	0.0	-1169.9841	-1169.9841	200.0	0.0	200	5600
4.578961610794067	28	-998.5636	0.0	-998.5636	-998.5636	200.0	0.0	200	5800
4.721593379974365	29	-899.36646	0.0	-899.36646	-899.36646	200.0	0.0	200	6000
4.865087509155273	30	-1027.271	0.0	-1027.271	-1027.271	200.0	0.0	200	6200
5.012444019317627	31	-1154.9858	0.0	-1154.9858	-1154.9858	200.0	0.0	200	6400
5.147258996963501	32	-978.02374	0.0	-978.02374	-978.02374	200.0	0.0	200	6600
5.289122819900513	33	-905.2268	0.0	-905.2268	-905.2268	200.0	0.0	200	6800
5.429638385772705	34	-998.65784	0.0	-998.65784	-998.65784	200.0	0.0	200	7000
5.570647954940796	35	-1184.6987	0.0	-1184.6987	-1184.6987	200.0	0.0	200	7200
5.710385322570801	36	-963.16223	0.0	-963.16223	-963.16223	200.0	0.0	200	7400
5.8507609367370605	37	-1091.9142	0.0	-1091.9142	-1091.9142	200.0	0.0	200	7600
5.990307807922363	38	-1083.5422	0.0	-1083.5422	-1083.5422	200.0	0.0	200	7800
6.128469944000244	39	-1017.5833	0.0	-1017.5833	-1017.5833	200.0	0.0	200	8000
6.265284299850464	40	-925.8563	0.0	-925.8563	-925.8563	200.0	0.0	200	8200
6.403607606887817	41	-1381.1305	0.0	-1381.1305	-1381.1305	200.0	0.0	200	8400
6.543280124664307	42	-1348.4962	0.0	-1348.4962	-1348.4962	200.0	0.0	200	8600
6.681991338729858	43	-1202.9717	0.0	-1202.9717	-1202.9717	200.0	0.0	200	8800
6.815650463104248	44	-988.8412	0.0	-988.8412	-988.8412	200.0	0.0	200	9000
